scale,date,home_team,away_team,match_index,outcome,probability,decimal_odds,full_kelly_fraction,scaled_fraction,stake,won,profit,bankroll_before_match
0.1,2026-06-21,Uruguay,Cape Verde,40,away,0.12773792445659637,9.5,0.025118856745607713,0.0025118856745607715,0.22930726730537157,False,-0.22930726730537157,91.28889488390759
0.1,2026-06-22,Argentina,Austria,41,away,0.1519162356853485,8.0,0.03076141221182687,0.0030761412211826873,0.28011215105132664,False,-0.28011215105132664,91.05958761660222
0.1,2026-06-22,France,Iraq,42,draw,0.17587073147296906,12.0,0.1009498888796026,0.01009498888796026,0.9164177960795973,False,-0.9164177960795973,90.77947546555089
0.1,2026-06-22,France,Iraq,42,away,0.08951746672391891,26.0,0.05309816539287567,0.005309816539287568,0.4820223602548321,False,-0.4820223602548321,90.77947546555089
0.1,2026-06-22,Jordan,Algeria,43,home,0.19286762177944183,7.0,0.05834555874268214,0.005834555874268214,0.5214986446115636,False,-0.5214986446115636,89.38103530921646
0.1,2026-06-23,Colombia,DR Congo,45,home,0.7121708989143372,1.5,0.13651269674301147,0.013651269674301149,1.2130454981419718,True,0.6065227490709859,88.85953666460489
0.1,2026-06-23,England,Ghana,46,draw,0.14109724760055542,7.5,0.008958362616025485,0.0008958362616025485,0.0801469402054589,True,0.5209551113354829,89.46605941367588
0.1,2026-06-23,Panama,Croatia,47,home,0.17819061875343323,8.0,0.06078927857535226,0.0060789278575352265,0.5470245694125186,False,-0.5470245694125186,89.98701452501136
0.1,2026-06-23,Portugal,Uzbekistan,48,draw,0.21703188121318817,9.0,0.11916086636483669,0.01191608663648367,1.0657746690771452,False,-1.0657746690771452,89.43998995559885
0.1,2026-06-23,Portugal,Uzbekistan,48,away,0.15587766468524933,20.0,0.11145017335289403,0.011145017335289404,0.9968102385232593,False,-0.9968102385232593,89.43998995559885
0.1,2026-06-24,Bosnia and Herzegovina,Qatar,49,draw,0.24103377759456635,5.0,0.05129222199320793,0.0051292221993207935,0.4481781256912383,False,-0.4481781256912383,87.37740504799844
0.1,2026-06-24,Bosnia and Herzegovina,Qatar,49,away,0.28840118646621704,7.0,0.16980138421058655,0.016980138421058655,1.4836804325879227,False,-1.4836804325879227,87.37740504799844
0.1,2026-06-24,Canada,Switzerland,50,away,0.4417468011379242,2.5,0.06957800189654033,0.006957800189654033,0.5945130395712612,True,0.8917695593568918,85.44554648971928
0.1,2026-06-24,Mexico,Czech Republic,51,draw,0.24132609367370605,4.2,0.004240497946739197,0.0004240497946739197,0.036611321143308055,False,-0.036611321143308055,86.33731604907616
0.1,2026-06-24,Mexico,Czech Republic,51,away,0.23975032567977905,4.4,0.016147480291478826,0.0016147480291478827,0.1394130109321636,False,-0.1394130109321636,86.33731604907616
0.1,2026-06-24,Morocco,Haiti,52,draw,0.18615348637104034,6.0,0.023384183645248413,0.0023384183645248414,0.20148114686221652,False,-0.20148114686221652,86.1612917170007
0.1,2026-06-24,Morocco,Haiti,52,away,0.10004927963018417,11.0,0.01005420759320259,0.0010054207593202592,0.0866283513421212,False,-0.0866283513421212,86.1612917170007
0.1,2026-06-24,Scotland,Brazil,53,home,0.14834414422512054,10.0,0.05371571580568949,0.005371571580568949,0.4612739451395053,False,-0.4612739451395053,85.87318221879636
0.1,2026-06-24,South Africa,South Korea,54,home,0.19582131505012512,5.5,0.017114940616819594,0.0017114940616819595,0.14618197380728792,True,0.6578188821327957,85.41190827365685
0.1,2026-06-25,Curaçao,Ivory Coast,55,draw,0.18737103044986725,8.0,0.07128117765699114,0.007128117765699115,0.6135151512280598,False,-0.6135151512280598,86.06972715578965
0.1,2026-06-25,Curaçao,Ivory Coast,55,home,0.12014856934547424,15.0,0.057302038584436686,0.005730203858443669,0.4931970826432997,False,-0.4931970826432997,86.06972715578965
0.1,2026-06-25,Ecuador,Germany,56,home,0.2722351551055908,4.33,0.05368715363579827,0.005368715363579827,0.4561422435473648,True,1.518953671012725,84.96301492191829
0.1,2026-06-25,Japan,Sweden,57,home,0.58779376745224,2.25,0.25802878141403196,0.025802878141403196,2.2314836970320573,False,-2.2314836970320573,86.48196859293101
0.1,2026-06-25,Paraguay,Australia,58,away,0.4438571631908417,4.33,0.2768473022871905,0.027684730228719052,2.3324519459817314,False,-2.3324519459817314,84.25048489589895
0.1,2026-06-25,Tunisia,Netherlands,59,draw,0.18352629244327545,11.0,0.101878921687603,0.010187892168760301,0.83457208637071,False,-0.83457208637071,81.91803294991722
0.1,2026-06-25,Tunisia,Netherlands,59,home,0.1191994920372963,16.0,0.06047945817311605,0.006047945817311605,0.4954358247418461,False,-0.4954358247418461,81.91803294991722
0.1,2026-06-25,United States,Turkey,60,away,0.34363794326782227,3.1,0.031084582919166222,0.0031084582919166225,0.2505045146610567,True,0.5260594807882192,80.58802503880466
0.1,2026-06-26,Cape Verde,Saudi Arabia,61,away,0.3978996276855469,2.63,0.028512896204287232,0.0028512896204287235,0.23127974726129338,False,-0.23127974726129338,81.11408451959288
0.1,2026-06-26,Egypt,Iran,62,away,0.4419987201690674,3.4,0.20949818690617877,0.020949818690617877,1.6944800951689891,False,-1.6944800951689891,80.88280477233158
0.1,2026-06-26,New Zealand,Belgium,63,draw,0.18897758424282074,8.5,0.0808412621418635,0.008084126214186351,0.6401684113801501,False,-0.6401684113801501,79.1883246771626
0.1,2026-06-26,New Zealand,Belgium,63,home,0.15354666113853455,13.0,0.08300888290007909,0.00830088829000791,0.6573334370180034,False,-0.6573334370180034,79.1883246771626
0.1,2026-06-26,Norway,France,64,draw,0.24728558957576752,6.0,0.09674270749092102,0.009674270749092103,0.7535369089150312,False,-0.7535369089150312,77.89082282876444
0.1,2026-06-26,Norway,France,64,home,0.3020414710044861,7.5,0.19466323577440703,0.019466323577440704,1.5162479608978339,False,-1.5162479608978339,77.89082282876444
0.1,2026-06-26,Senegal,Iraq,65,draw,0.2451760321855545,6.5,0.10793531076474623,0.010793531076474624,0.816218023245211,False,-0.816218023245211,75.62103795895158
0.1,2026-06-26,Senegal,Iraq,65,away,0.1420312523841858,12.0,0.06403409351002086,0.0064034093510020864,0.48423246159883426,False,-0.48423246159883426,75.62103795895158
0.1,2026-06-26,Uruguay,Spain,66,home,0.19413039088249207,5.5,0.015048255523045858,0.001504825552304586,0.11183951909332515,False,-0.11183951909332515,74.32058747410753
0.1,2026-06-27,Algeria,Austria,67,home,0.3787976801395416,3.3,0.10870971498282056,0.010870971498282056,0.8067211839421562,False,-0.8067211839421562,74.2087479550142
0.1,2026-06-27,Algeria,Austria,67,away,0.36947372555732727,3.5,0.11726321578025818,0.01172632157802582,0.8701956424231625,False,-0.8701956424231625,74.2087479550142
0.1,2026-06-27,Colombia,Portugal,68,draw,0.2656048834323883,3.9,0.012365188064246328,0.0012365188064246328,0.08968697325498995,True,0.26009222243947083,72.53183112864889
0.1,2026-06-27,Colombia,Portugal,68,home,0.4189486503601074,3.9,0.2185861160015238,0.021858611600152383,1.5854451252889783,False,-1.5854451252889783,72.53183112864889
0.1,2026-06-27,Croatia,Ghana,69,home,0.6729089617729187,1.75,0.23678757747014365,0.023678757747014365,1.686080947926757,True,1.2645607109450676,71.20647822579939
0.1,2026-06-27,DR Congo,Uzbekistan,70,draw,0.29433107376098633,3.75,0.03772419149225408,0.0037724191492254085,0.27339113504923496,False,-0.27339113504923496,72.47103893674445
0.1,2026-06-27,DR Congo,Uzbekistan,70,away,0.4132676124572754,5.0,0.26658451557159424,0.026658451557159426,1.9319656807922165,False,-1.9319656807922165,72.47103893674445
0.1,2026-06-27,Jordan,Argentina,71,draw,0.1367945522069931,8.5,0.02170049250125885,0.002170049250125885,0.15247999079604935,False,-0.15247999079604935,70.265682120903
0.1,2026-06-27,Jordan,Argentina,71,home,0.06211939454078674,19.0,0.01001491645971934,0.001001491645971934,0.07037049364260382,False,-0.07037049364260382,70.265682120903
0.1,2026-06-27,Panama,England,72,draw,0.1569664478302002,8.5,0.04456197420756022,0.004456197420756022,0.3121246856808607,False,-0.3121246856808607,70.04283163646434
0.1,2026-06-27,Panama,England,72,home,0.0850115716457367,17.0,0.027824794873595238,0.002782479487359524,0.19489274226503875,False,-0.19489274226503875,70.04283163646434
0.1,2026-06-28,South Africa,Canada,73,away,0.583185613155365,1.83,0.08099960490881682,0.008099960490881682,0.5632373477902886,True,0.46748699866593957,69.53581420851845
0.1,2026-06-29,Brazil,Japan,74,away,0.29126137495040894,4.75,0.10226440827051798,0.010226440827051798,0.7158846174935548,False,-0.7158846174935548,70.00330120718438
0.1,2026-06-29,Germany,Paraguay,75,draw,0.2099262923002243,5.0,0.01240786537528038,0.0012407865375280382,0.08597089372458522,True,0.34388357489834087,69.28741658969082
0.1,2026-06-29,Germany,Paraguay,75,away,0.18991191685199738,10.0,0.09990212983555263,0.009990212983555263,0.6921960488113316,False,-0.6921960488113316,69.28741658969082
0.1,2026-06-29,Netherlands,Morocco,76,home,0.3804740905761719,19.0,0.3460559844970703,0.03460559844970703,2.3856789545131525,False,-2.3856789545131525,68.93910411577782
0.1,2026-06-29,Netherlands,Morocco,76,away,0.34435349702835083,21.0,0.31157117187976835,0.031157117187976837,2.147943745769426,False,-2.147943745769426,68.93910411577782
0.1,2026-06-30,France,Sweden,77,away,0.13851666450500488,11.0,0.052368330955505374,0.005236833095550538,0.3372807566115306,False,-0.3372807566115306,64.40548141549525
0.1,2026-06-30,Ivory Coast,Norway,78,away,0.5131056904792786,2.1,0.07047450000589543,0.007047450000589543,0.451517440771221,True,0.49666918484834316,64.06820065888371
0.1,2026-06-30,Mexico,Ecuador,79,away,0.33014968037605286,4.2,0.12082145549356937,0.012082145549356937,0.7800821548272572,False,-0.7800821548272572,64.56486984373205
0.1,2026-07-01,Belgium,Senegal,80,away,0.29568353295326233,4.0,0.06091137727101644,0.0060911377271016445,0.38852192670705654,False,-0.38852192670705654,63.7847876889048
0.1,2026-07-01,England,DR Congo,81,draw,0.2046309858560562,5.0,0.005788732320070267,0.0005788732320070267,0.03669840125893982,False,-0.03669840125893982,63.39626576219774
0.1,2026-07-01,England,DR Congo,81,away,0.1036149337887764,13.0,0.02891617827117443,0.002891617827117443,0.1833177722506462,False,-0.1833177722506462,63.39626576219774
0.1,2026-07-01,United States,Bosnia and Herzegovina,82,draw,0.18591991066932678,51.0,0.1696383088827133,0.01696383088827133,1.0717112141777272,False,-1.0717112141777272,63.17624958868816
0.1,2026-07-01,United States,Bosnia and Herzegovina,82,away,0.14806018769741058,501.0,0.1463563080728054,0.01463563080728054,0.9246242647686489,False,-0.9246242647686489,63.17624958868816
0.2,2026-06-11,Mexico,South Africa,1,draw,0.2373199611902237,4.33,0.008286916502603197,0.0016573833005206395,0.16573833005206395,False,-0.16573833005206395,100.0
0.2,2026-06-11,Mexico,South Africa,1,away,0.1528087854385376,8.5,0.03984995683034261,0.007969991366068524,0.7969991366068524,False,-0.7969991366068524,100.0
0.2,2026-06-11,South Korea,Czech Republic,2,home,0.41847482323646545,2.5,0.030791372060775757,0.006158274412155152,0.6098986397089665,True,0.9148479595634498,99.03726253334108
0.2,2026-06-12,Canada,Bosnia and Herzegovina,3,home,0.6242932677268982,1.75,0.12335095802942912,0.024670191605885825,2.465837717272626,False,-2.465837717272626,99.95211049290452
0.2,2026-06-12,United States,Paraguay,4,away,0.33034729957580566,4.0,0.10712973276774089,0.02142594655354818,2.0887356701953084,False,-2.0887356701953084,97.4862727756319
0.2,2026-06-13,Australia,Turkey,5,home,0.37933671474456787,5.0,0.22417089343070984,0.04483417868614197,4.277070224803003,True,17.108280899212012,95.3975371054366
0.2,2026-06-13,Brazil,Morocco,6,draw,0.29163044691085815,3.75,0.03404151851480657,0.006808303702961315,0.7659737773257409,True,2.1064278876457876,112.5058180046486
0.2,2026-06-13,Brazil,Morocco,6,away,0.28049856424331665,5.5,0.12060935629738702,0.024121871259477404,2.7138508578503284,False,-2.7138508578503284,112.5058180046486
0.2,2026-06-13,Haiti,Scotland,7,home,0.2152220606803894,5.25,0.030568427899304557,0.006113685579860912,0.6841116041316605,False,-0.6841116041316605,111.89839503444406
0.2,2026-06-14,Germany,Curaçao,9,draw,0.07474882900714874,20.0,0.026051398954893414,0.0052102797909786835,0.5794575334251322,False,-0.5794575334251322,111.2142834303124
0.2,2026-06-14,Germany,Curaçao,9,away,0.03823022544384003,36.0,0.010751089027949742,0.0021502178055899483,0.2391349324677849,False,-0.2391349324677849,111.2142834303124
0.2,2026-06-14,Ivory Coast,Ecuador,10,away,0.4943024218082428,2.5,0.157170703013738,0.0314341406027476,3.470193671713035,False,-3.470193671713035,110.39569096441949
0.2,2026-06-14,Netherlands,Japan,11,away,0.38650622963905334,3.75,0.16341758587143637,0.032683517174287274,3.494701327135379,False,-3.494701327135379,106.92549729270645
0.2,2026-06-14,Sweden,Tunisia,12,away,0.29885655641555786,4.6,0.1040944887532128,0.02081889775064256,2.1533151654747975,False,-2.1533151654747975,103.43079596557108
0.2,2026-06-15,Belgium,Egypt,13,away,0.16413870453834534,6.5,0.012163923545317217,0.0024327847090634437,0.24638630666294076,False,-0.24638630666294076,101.27748080009628
0.2,2026-06-15,Iran,New Zealand,14,away,0.23917384445667267,4.5,0.021794942872864858,0.004358988574572972,0.44039338657347826,False,-0.44039338657347826,101.03109449343334
0.2,2026-06-15,Saudi Arabia,Uruguay,15,home,0.1457139402627945,7.5,0.014285315687839802,0.0028570631375679605,0.287393984114526,False,-0.287393984114526,100.59070110685987
0.2,2026-06-15,Spain,Cape Verde,16,draw,0.08422312140464783,13.0,0.007908381521701813,0.0015816763043403625,0.15864736412302022,True,1.9037683694762426,100.30330712274534
0.2,2026-06-16,Austria,Jordan,18,draw,0.2239833027124405,4.75,0.017045516769091287,0.003409103353818258,0.34843448384448844,False,-0.34843448384448844,102.20707549222158
0.2,2026-06-16,Austria,Jordan,18,away,0.19757866859436035,8.0,0.08294704982212611,0.016589409964425223,1.6955550766054217,False,-1.6955550766054217,102.20707549222158
0.2,2026-06-16,France,Senegal,19,draw,0.2706391513347626,4.5,0.062250337430409024,0.012450067486081805,1.2470371794647683,False,-1.2470371794647683,100.16308593177166
0.2,2026-06-16,France,Senegal,19,away,0.2668939232826233,6.5,0.13360190933400934,0.026720381866801868,2.6763959050542288,False,-2.6763959050542288,100.16308593177166
0.2,2026-06-16,Iraq,Norway,20,draw,0.19984084367752075,6.5,0.05435736070979725,0.010871472141959451,1.046266704880756,False,-1.046266704880756,96.23965284725267
0.2,2026-06-16,Iraq,Norway,20,home,0.12237484008073807,13.0,0.04923941008746624,0.009847882017493249,0.9477567466442525,False,-0.9477567466442525,96.23965284725267
0.2,2026-06-17,England,Croatia,21,away,0.21437227725982666,5.5,0.03978833887312147,0.007957667774624295,0.7499754079415661,False,-0.7499754079415661,94.24562939572766
0.2,2026-06-17,Ghana,Panama,22,away,0.4496065378189087,3.2,0.19942769137295815,0.03988553827459163,3.729124485637818,False,-3.729124485637818,93.4956539877861
0.2,2026-06-17,Portugal,DR Congo,23,draw,0.19928725063800812,5.25,0.010884250788127674,0.0021768501576255347,0.1954082838962487,True,0.830485206559057,89.76652950214829
0.2,2026-06-17,Portugal,DR Congo,23,away,0.11832595616579056,11.0,0.030158551782369612,0.0060317103564739225,0.5414457056628297,False,-0.5414457056628297,89.76652950214829
0.2,2026-06-17,Uzbekistan,Colombia,24,draw,0.210953027009964,5.0,0.013691283762454987,0.0027382567524909976,0.24659526992200562,False,-0.24659526992200562,90.05556900304451
0.2,2026-06-17,Uzbekistan,Colombia,24,home,0.1271994560956955,10.0,0.030221617884106107,0.006044323576821222,0.5443249989491523,False,-0.5443249989491523,90.05556900304451
0.2,2026-06-18,Canada,Qatar,25,draw,0.17691588401794434,6.0,0.012299060821533203,0.002459812164306641,0.21957426879887898,False,-0.21957426879887898,89.26464873417335
0.2,2026-06-18,Canada,Qatar,25,away,0.11757104098796844,12.0,0.037350226532329216,0.007470045306465844,0.6668109703100339,False,-0.6668109703100339,89.26464873417335
0.2,2026-06-18,Czech Republic,South Africa,26,away,0.23860323429107666,4.33,0.009955556901009589,0.001991111380201918,0.17597096620750652,False,-0.17597096620750652,88.37826349506443
0.2,2026-06-18,Mexico,South Korea,27,away,0.2852683663368225,4.0,0.04702448844909668,0.009404897689819336,0.8295335372414158,False,-0.8295335372414158,88.20229252885693
0.2,2026-06-18,Switzerland,Bosnia and Herzegovina,28,home,0.6940310597419739,1.5,0.08209317922592163,0.016418635845184326,1.4345415126723895,True,0.7172707563361947,87.37275899161551
0.2,2026-06-19,Brazil,Haiti,29,draw,0.1163063794374466,10.5,0.023285998325598866,0.004657199665119773,0.41025285704255154,False,-0.41025285704255154,88.0900297479517
0.2,2026-06-19,Brazil,Haiti,29,away,0.06176772341132164,21.0,0.014856109581887721,0.0029712219163775446,0.26173502700146395,False,-0.26173502700146395,88.0900297479517
0.2,2026-06-19,Scotland,Morocco,30,home,0.20014484226703644,5.5,0.0223992516597112,0.004479850331942241,0.39161974386176757,False,-0.39161974386176757,87.41804186390769
0.2,2026-06-19,Turkey,Paraguay,31,away,0.31995803117752075,3.75,0.07267004251480103,0.014534008502960206,1.2648427590749516,True,3.4783175874561167,87.02642212004592
0.2,2026-06-19,United States,Australia,32,draw,0.25669583678245544,4.33,0.03348137335376339,0.006696274670752678,0.60604459608641,False,-0.60604459608641,90.50473970750204
0.2,2026-06-19,United States,Australia,32,away,0.3743690848350525,5.75,0.24265731322137932,0.048531462644275866,4.392327394244546,False,-4.392327394244546,90.50473970750204
0.2,2026-06-20,Ecuador,Curaçao,33,draw,0.14409060776233673,8.0,0.02181783744267055,0.00436356748853411,0.37311280623329035,True,2.6117896436330326,85.50636771717109
0.2,2026-06-20,Ecuador,Curaçao,33,away,0.06899173557758331,15.0,0.002491145261696407,0.0004982290523392814,0.04260175655670028,False,-0.04260175655670028,85.50636771717109
0.2,2026-06-20,Germany,Ivory Coast,34,away,0.17123129963874817,6.5,0.020546081391247837,0.004109216278249567,0.3619215068048484,False,-0.3619215068048484,88.07555560424743
0.2,2026-06-21,Belgium,Iran,37,draw,0.24213050305843353,4.5,0.02559636107512883,0.005119272215025766,0.4490299699139744,True,1.5716048946989105,87.71363409744258
0.2,2026-06-21,Belgium,Iran,37,away,0.2527589797973633,8.5,0.15312684377034505,0.030625368754069012,2.68626238899366,False,-2.68626238899366,87.71363409744258
0.2,2026-06-21,New Zealand,Egypt,38,home,0.33096373081207275,5.5,0.1822890043258667,0.03645780086517334,3.157208244125369,False,-3.157208244125369,86.59897660314783
0.2,2026-06-21,Spain,Saudi Arabia,39,draw,0.13314707577228546,11.0,0.04646178334951401,0.009292356669902802,0.7753706727594469,False,-0.7753706727594469,83.44176835902246
0.2,2026-06-21,Spain,Saudi Arabia,39,away,0.06076432019472122,21.0,0.013802536204457283,0.0027605072408914567,0.23034160574786913,False,-0.23034160574786913,83.44176835902246
0.2,2026-06-21,Uruguay,Cape Verde,40,away,0.12773792445659637,9.5,0.025118856745607713,0.005023771349121543,0.41413989667186873,False,-0.41413989667186873,82.43605608051514
0.2,2026-06-22,Argentina,Austria,41,away,0.1519162356853485,8.0,0.03076141221182687,0.006152282442365375,0.5046219948270233,False,-0.5046219948270233,82.02191618384327
0.2,2026-06-22,France,Iraq,42,draw,0.17587073147296906,12.0,0.1009498888796026,0.02018997777592052,1.6458323580294132,False,-1.6458323580294132,81.51729418901625
0.2,2026-06-22,France,Iraq,42,away,0.08951746672391891,26.0,0.05309816539287567,0.010619633078575136,0.8656837538456177,False,-0.8656837538456177,81.51729418901625
0.2,2026-06-22,Jordan,Algeria,43,home,0.19286762177944183,7.0,0.05834555874268214,0.011669111748536428,0.9219272531622306,False,-0.9219272531622306,79.00577807714123
0.2,2026-06-23,Colombia,DR Congo,45,home,0.7121708989143372,1.5,0.13651269674301147,0.027302539348602297,2.131887409612079,True,1.0659437048060394,78.083850823979
0.2,2026-06-23,England,Ghana,46,draw,0.14109724760055542,7.5,0.008958362616025485,0.001791672523205097,0.1418105120745533,True,0.9217683284845966,79.14979452878505
0.2,2026-06-23,Panama,Croatia,47,home,0.17819061875343323,8.0,0.06078927857535226,0.012157855715070453,0.9734985080988788,False,-0.9734985080988788,80.07156285726965
0.2,2026-06-23,Portugal,Uzbekistan,48,draw,0.21703188121318817,9.0,0.11916086636483669,0.02383217327296734,1.8850787751257585,False,-1.8850787751257585,79.09806434917077
0.2,2026-06-23,Portugal,Uzbekistan,48,away,0.15587766468524933,20.0,0.11145017335289403,0.022290034670578808,1.76309859671869,False,-1.76309859671869,79.09806434917077
0.2,2026-06-24,Bosnia and Herzegovina,Qatar,49,draw,0.24103377759456635,5.0,0.05129222199320793,0.010258444398641587,0.7739984704406939,False,-0.7739984704406939,75.44988697732632
0.2,2026-06-24,Bosnia and Herzegovina,Qatar,49,away,0.28840118646621704,7.0,0.16980138421058655,0.03396027684211731,2.5622990494564633,False,-2.5622990494564633,75.44988697732632
0.2,2026-06-24,Canada,Switzerland,50,away,0.4417468011379242,2.5,0.06957800189654033,0.013915600379308066,1.0035038928070674,True,1.505255839210601,72.11358945742916
0.2,2026-06-24,Mexico,Czech Republic,51,draw,0.24132609367370605,4.2,0.004240497946739197,0.0008480995893478394,0.062436112464342296,False,-0.062436112464342296,73.61884529663976
0.2,2026-06-24,Mexico,Czech Republic,51,away,0.23975032567977905,4.4,0.016147480291478826,0.0032294960582957655,0.23775177070178385,False,-0.23775177070178385,73.61884529663976
0.2,2026-06-24,Morocco,Haiti,52,draw,0.18615348637104034,6.0,0.023384183645248413,0.004676836729049683,0.34289938991594426,False,-0.34289938991594426,73.31865741347363
0.2,2026-06-24,Morocco,Haiti,52,away,0.10004927963018417,11.0,0.01005420759320259,0.0020108415186405183,0.1474322004179932,False,-0.1474322004179932,73.31865741347363
0.2,2026-06-24,Scotland,Brazil,53,home,0.14834414422512054,10.0,0.05371571580568949,0.010743143161137898,0.7824051305039857,False,-0.7824051305039857,72.82832582313969
0.2,2026-06-24,South Africa,South Korea,54,home,0.19582131505012512,5.5,0.017114940616819594,0.003422988123363919,0.24661233086771084,True,1.1097554889046988,72.0459206926357
0.2,2026-06-25,Curaçao,Ivory Coast,55,draw,0.18737103044986725,8.0,0.07128117765699114,0.01425623553139823,1.0429245501027395,False,-1.0429245501027395,73.1556761815404
0.2,2026-06-25,Curaçao,Ivory Coast,55,home,0.12014856934547424,15.0,0.057302038584436686,0.011460407716887338,0.8383938758450369,False,-0.8383938758450369,73.1556761815404
0.2,2026-06-25,Ecuador,Germany,56,home,0.2722351551055908,4.33,0.05368715363579827,0.010737430727159655,0.7653034790234702,True,2.5484605851481557,71.27435775559262
0.2,2026-06-25,Japan,Sweden,57,home,0.58779376745224,2.25,0.25802878141403196,0.05160575628280639,3.809682371402158,False,-3.809682371402158,73.82281834074077
0.2,2026-06-25,Paraguay,Australia,58,away,0.4438571631908417,4.33,0.2768473022871905,0.055369460457438104,3.876589563555531,False,-3.876589563555531,70.0131359693386
0.2,2026-06-25,Tunisia,Netherlands,59,draw,0.18352629244327545,11.0,0.101878921687603,0.020375784337520603,1.3475840063926594,False,-1.3475840063926594,66.13654640578308
0.2,2026-06-25,Tunisia,Netherlands,59,home,0.1191994920372963,16.0,0.06047945817311605,0.01209589163462321,0.7999804984125813,False,-0.7999804984125813,66.13654640578308
0.2,2026-06-25,United States,Turkey,60,away,0.34363794326782227,3.1,0.031084582919166222,0.006216916583833245,0.3978141627627945,True,0.8354097418018686,63.98898190097784
0.2,2026-06-26,Cape Verde,Saudi Arabia,61,away,0.3978996276855469,2.63,0.028512896204287232,0.005702579240857447,0.3696662300833286,False,-0.3696662300833286,64.82439164277972
0.2,2026-06-26,Egypt,Iran,62,away,0.4419987201690674,3.4,0.20949818690617877,0.041899637381235755,2.7006296222991,False,-2.7006296222991,64.45472541269639
0.2,2026-06-26,New Zealand,Belgium,63,draw,0.18897758424282074,8.5,0.0808412621418635,0.016168252428372703,0.9984558092250515,False,-0.9984558092250515,61.754095790397294
0.2,2026-06-26,New Zealand,Belgium,63,home,0.15354666113853455,13.0,0.08300888290007909,0.01660177658001582,1.0252277012130713,False,-1.0252277012130713,61.754095790397294
0.2,2026-06-26,Norway,France,64,draw,0.24728558957576752,6.0,0.09674270749092102,0.019348541498184206,1.1556963607024415,False,-1.1556963607024415,59.73041227995917
0.2,2026-06-26,Norway,France,64,home,0.3020414710044861,7.5,0.19466323577440703,0.03893264715488141,2.325463065711246,False,-2.325463065711246,59.73041227995917
0.2,2026-06-26,Senegal,Iraq,65,draw,0.2451760321855545,6.5,0.10793531076474623,0.021587062152949248,1.2142561174064441,False,-1.2142561174064441,56.24925285354548
0.2,2026-06-26,Senegal,Iraq,65,away,0.1420312523841858,12.0,0.06403409351002086,0.012806818702004173,0.7203739834185479,False,-0.7203739834185479,56.24925285354548
0.2,2026-06-26,Uruguay,Spain,66,home,0.19413039088249207,5.5,0.015048255523045858,0.003009651104609172,0.16346806436415567,False,-0.16346806436415567,54.31462275272049
0.2,2026-06-27,Algeria,Austria,67,home,0.3787976801395416,3.3,0.10870971498282056,0.021741942996564113,1.177351318432369,False,-1.177351318432369,54.151154688356335
0.2,2026-06-27,Algeria,Austria,67,away,0.36947372555732727,3.5,0.11726321578025818,0.02345264315605164,1.2699877073941739,False,-1.2699877073941739,54.151154688356335
0.2,2026-06-27,Colombia,Portugal,68,draw,0.2656048834323883,3.9,0.012365188064246328,0.0024730376128492657,0.12786548086126115,True,0.37080989449765733,51.70381566252979
0.2,2026-06-27,Colombia,Portugal,68,home,0.4189486503601074,3.9,0.2185861160015238,0.043717223200304765,2.2603472496262285,False,-2.2603472496262285,51.70381566252979
0.2,2026-06-27,Croatia,Ghana,69,home,0.6729089617729187,1.75,0.23678757747014365,0.04735751549402873,2.3590804567666126,True,1.7693103425749594,49.81427830740122
0.2,2026-06-27,DR Congo,Uzbekistan,70,draw,0.29433107376098633,3.75,0.03772419149225408,0.007544838298450817,0.38918983521787315,False,-0.38918983521787315,51.58358864997618
0.2,2026-06-27,DR Congo,Uzbekistan,70,away,0.4132676124572754,5.0,0.26658451557159424,0.05331690311431885,2.7502771983396577,False,-2.7502771983396577,51.58358864997618
0.2,2026-06-27,Jordan,Argentina,71,draw,0.1367945522069931,8.5,0.02170049250125885,0.00434009850025177,0.21025225957343294,False,-0.21025225957343294,48.44412161641865
0.2,2026-06-27,Jordan,Argentina,71,home,0.06211939454078674,19.0,0.01001491645971934,0.002002983291943868,0.0970327661905833,False,-0.0970327661905833,48.44412161641865
0.2,2026-06-27,Panama,England,72,draw,0.1569664478302002,8.5,0.04456197420756022,0.008912394841512045,0.42901449411725856,False,-0.42901449411725856,48.13683659065463
0.2,2026-06-27,Panama,England,72,home,0.0850115716457367,17.0,0.027824794873595238,0.005564958974719048,0.26787952079974775,False,-0.26787952079974775,48.13683659065463
0.2,2026-06-28,South Africa,Canada,73,away,0.583185613155365,1.83,0.08099960490881682,0.016199920981763365,0.7685233211063411,True,0.6378743565182632,47.439942575737625
0.2,2026-06-29,Brazil,Japan,74,away,0.29126137495040894,4.75,0.10226440827051798,0.020452881654103597,0.9833298999030876,False,-0.9833298999030876,48.077816932255885
0.2,2026-06-29,Germany,Paraguay,75,draw,0.2099262923002243,5.0,0.01240786537528038,0.0024815730750560763,0.11686841100306423,True,0.46747364401225694,47.094487032352795
0.2,2026-06-29,Germany,Paraguay,75,away,0.18991191685199738,10.0,0.09990212983555263,0.019980425967110527,0.9409679116089718,False,-0.9409679116089718,47.094487032352795
0.2,2026-06-29,Netherlands,Morocco,76,home,0.3804740905761719,19.0,0.3460559844970703,0.06921119689941406,3.2266947098876915,False,-3.2266947098876915,46.62099276475608
0.2,2026-06-29,Netherlands,Morocco,76,away,0.34435349702835083,21.0,0.31157117187976835,0.062314234375953674,2.905151469982651,False,-2.905151469982651,46.62099276475608
