scale,date,home_team,away_team,match_index,outcome,probability,decimal_odds,full_kelly_fraction,scaled_fraction,stake,won,profit,bankroll_before_match
0.05,2026-06-11,Mexico,South Africa,1,draw,0.2373199611902237,4.691559298377308,0.030718908040399895,0.001535945402019995,0.1535945402019995,False,-0.1535945402019995,100.0
0.05,2026-06-11,Mexico,South Africa,1,away,0.1528087854385376,9.115874155357286,0.048421852084940466,0.0024210926042470236,0.24210926042470238,False,-0.24210926042470238,100.0
0.05,2026-06-11,South Korea,Czech Republic,2,home,0.41847482323646545,2.655416551875222,0.06718851037170961,0.003359425518585481,0.33461321441292147,True,0.5539242536153228,99.6042961993733
0.05,2026-06-12,Canada,Bosnia and Herzegovina,3,home,0.6242932677268982,1.826688373813509,0.169821251216047,0.00849106256080235,0.8504497158449598,False,-0.8504497158449598,100.15822045298862
0.05,2026-06-12,United States,Paraguay,4,away,0.33034729957580566,4.278646877924856,0.1261006315576763,0.006305031577883816,0.6261386304269372,False,-0.6261386304269372,99.30777073714366
0.05,2026-06-13,Australia,Turkey,5,home,0.37933671474456787,5.487909449494084,0.24103996606007766,0.012051998303003884,1.1893108626878035,True,5.3375194590425545,98.68163210671672
0.05,2026-06-13,Brazil,Morocco,6,draw,0.29163044691085815,3.780736203857296,0.03688871624740022,0.001844435812370011,0.1918566483202305,True,0.533502727934782,104.01915156575927
0.05,2026-06-13,Brazil,Morocco,6,away,0.28049856424331665,5.487909449494084,0.12017861040873296,0.006008930520436648,0.6250438545534164,False,-0.6250438545534164,104.01915156575927
0.05,2026-06-13,Haiti,Scotland,7,home,0.2152220606803894,6.190081941209697,0.06401482576403747,0.003200741288201874,0.33264539371671753,False,-0.33264539371671753,103.92761043914064
0.05,2026-06-13,Qatar,Switzerland,8,away,0.8234232068061829,1.2302411734040313,0.056502197052826726,0.0028251098526413366,0.292667156433862,False,-0.292667156433862,103.59496504542392
0.05,2026-06-14,Germany,Curaçao,9,draw,0.07474882900714874,21.69046834059241,0.030030113327928917,0.001501505666396446,0.1551089856320922,False,-0.1551089856320922,103.30229788899005
0.05,2026-06-14,Germany,Curaçao,9,away,0.03823022544384003,44.342186435614316,0.016040071839455345,0.0008020035919727673,0.08284881396601083,False,-0.08284881396601083,103.30229788899005
0.05,2026-06-14,Ivory Coast,Ecuador,10,away,0.4943024218082428,2.4573118850960958,0.14729531690261627,0.007364765845130814,0.7590447317413003,False,-0.7590447317413003,103.06434008939195
0.05,2026-06-14,Netherlands,Japan,11,away,0.38650622963905334,3.639821466757055,0.15410650939789397,0.0077053254698946985,0.7882955980244054,False,-0.7882955980244054,102.30529535765065
0.05,2026-06-14,Sweden,Tunisia,12,away,0.29885655641555786,4.691559298377308,0.10892504322202945,0.005446252161101473,0.5528871793294021,False,-0.5528871793294021,101.51699975962624
